id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
60215839,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90001,323,477673,0,33.9802221,-118.24555,36918,29724,29203,527.255012467076
60215849,6,California,CA,Alameda,Huntington Park,Alameda city,Track,Track,90255,323,299590,0,33.9788203,-118.2170425,31062,28016,20202,235.33027992275
60215859,6,California,CA,Alameda,Maywood,Alameda city,Track,Track,90270,323,346625,0,33.9927923,-118.2024051,28800,21049,26824,282.191027463556
60215869,6,California,CA,Alameda,Huntington Park,Alameda city,Track,Track,90255,323,422242,0,33.9854565,-118.200577,48169,41161,26834,277.127585019169
60215879,6,California,CA,Alameda,Bell,Alameda city,Track,Track,90201,323,701194,0,33.9771928,-118.1965167,52302,56738,34829,187.289699369926
60215889,6,California,CA,Alameda,Bell,Alameda city,Track,Track,90201,323,783172,0,33.9747696,-118.1839766,42270,36058,29881,270.625428376125
6021589,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90027,323,166929,0,34.1035718,-118.3027866,47695,39833,42855,1256.84590040393
60215899,6,California,CA,Alameda,Cudahy,Alameda city,Track,Track,90201,323,949588,280270,33.9675181,-118.1714087,45559,28871,37285,198.255850421567
602159,6,California,CA,Alameda,Alameda,Alameda city,Track,Track,94501,510,582861,0,37.7778323,-122.2835979,57071,43007,50318,1165.27070887349
60215909,6,California,CA,Alameda,Bell Gardens,Alameda city,Track,Track,90201,562,897694,0,33.9674778,-118.1399857,59808,54743,43731,372.148602964634
60215919,6,California,CA,Alameda,Bell Gardens,Alameda city,Track,Track,90201,562,510041,0,33.9580353,-118.1672627,41304,31854,28718,351.659001931551
60215929,6,California,CA,Alameda,Cudahy,Alameda city,Track,Track,90201,323,318230,0,33.9681673,-118.1971314,44711,35990,33186,555.81800797489
60215939,6,California,CA,Alameda,Cudahy,Alameda city,Track,Track,90201,323,567717,2803,33.9653735,-118.2006924,54788,51633,33935,318.716310850556
60215949,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90001,323,1048160,0,33.9707698,-118.2367913,50277,34571,34756,109.559965840074
60215959,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90001,323,1133929,0,33.9644276,-118.2488118,47510,38295,39622,277.188755073285
60215969,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90002,323,865476,0,33.9512593,-118.2508919,49842,43419,45031,316.289164734359
60215979,6,California,CA,Alameda,South Gate,Alameda city,Track,Track,90280,323,491743,0,33.961166,-118.2221109,46814,39699,41345,390.023017474807
60215989,6,California,CA,Alameda,South Gate,Alameda city,Track,Track,90280,323,185793,0,33.9476557,-118.2252846,38531,28611,27982,389.591428191195
6021599,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90029,323,272751,0,34.0965841,-118.3049408,36029,22561,37658,893.507119267231
60215999,6,California,CA,Alameda,South Gate,Alameda city,Track,Track,90280,323,974703,0,33.9542813,-118.2050283,35718,25033,32357,277.861761184442
60216009,6,California,CA,Alameda,South Gate,Alameda city,Track,Track,90280,323,490834,0,33.9476027,-118.2033667,58381,39115,48367,461.052229831359
60216019,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94606,323,1307093,0,33.9548717,-118.1918918,49800,42948,32616,513.715363582004
60216029,6,California,CA,Alameda,South Gate,Alameda city,Track,Track,90280,323,1963265,0,33.9448778,-118.1782284,94971,300000,62748,34.9640280708004
60216039,6,California,CA,Alameda,Lynwood,Alameda city,Track,Track,90262,310,1254586,0,33.931052,-118.1901733,42656,41431,27962,218.06119912629
60216049,6,California,CA,Alameda,Lynwood,Alameda city,Track,Track,90262,310,756104,0,33.9338474,-118.2061463,34372,27652,25452,406.949101602826
60216059,6,California,CA,Alameda,Lynwood,Alameda city,Track,Track,90262,310,1531882,0,33.9335726,-118.2196227,42773,35478,30585,365.916575163274
60216069,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90222,310,937161,0,33.9243583,-118.2341162,38523,28460,36637,605.814814700276
60216079,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90061,323,1163425,331,33.9194635,-118.2717325,51540,44268,33811,185.591443663733
60216089,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90220,310,1244462,0,33.8984704,-118.2607508,69382,59426,48566,174.524353451048
6021609,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90029,323,417925,0,34.0863852,-118.3059567,49692,33344,47702,1077.12924828178
60216099,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90222,310,1339957,15006,33.911833,-118.2410907,48052,47651,29070,303.686361922866
60216109,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90047,310,811094,0,33.9148293,-118.2270116,69606,64060,51440,108.990843764278
60216119,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90221,310,340899,0,33.8997715,-118.218295,49604,41486,36258,253.226633485849
60216129,6,California,CA,Alameda,Lynwood,Alameda city,Track,Track,90262,310,714941,0,33.9118044,-118.1946754,48534,40966,32930,283.158136792225
60216139,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90221,310,571330,0,33.9012219,-118.196493,49503,34641,43258,195.123998521938
60216149,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90221,310,1328440,55915,33.8868935,-118.1971508,48295,40051,37288,355.353185425238
60216159,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90220,310,577486,7732,33.8905809,-118.2354568,48508,42668,39330,448.346004518685
60216169,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90227,310,872253,0,33.8996115,-118.2262997,51253,44426,39675,492.381502491399
60216179,6,California,CA,Alameda,Compton,Alameda city,Track,Track,90220,310,807163,0,33.8918787,-118.2453652,52191,39144,40773,278.592022116483
60216189,6,California,CA,Alameda,Carson,Alameda city,Track,Track,90746,310,2885933,0,33.881033,-118.2539533,54426,48895,41206,239.054253823089
6021619,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90038,323,879494,0,34.079743,-118.3284923,114247,96920,78852,573.754702484322
60216199,6,California,CA,Alameda,Carson,Alameda city,Track,Track,90746,310,1610159,0,33.8522481,-118.2413562,89158,78319,66952,182.890763804047
60216209,6,California,CA,Alameda,Carson,Alameda city,Track,Track,90747,310,4880852,0,33.8656664,-118.25076,77615,66090,53106,418.346016483197
60216219,6,California,CA,Alameda,Torrance,Alameda city,Track,Track,90502,310,2660821,6246,33.8387785,-118.2825106,80564,78265,61306,226.917605886155
60216229,6,California,CA,Alameda,Torrance,Alameda city,Track,Track,90502,310,1626374,0,33.8177518,-118.2928457,97049,91160,53167,277.0762632507
60216239,6,California,CA,Alameda,Carson,Alameda city,Track,Track,90745,310,1315476,0,33.8135657,-118.2696681,73556,57020,58825,125.023020975269
60216249,6,California,CA,Alameda,Carson,Alameda city,Track,Track,90745,310,1355929,0,33.8293509,-118.2697206,68450,55990,62885,446.279255533599
60216259,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90810,310,1603847,0,33.830434,-118.2159632,92074,94556,45388,68.6935839119201
60216269,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,533403,0,33.9278762,-118.0841626,79170,300000,46580,196.621995253201
60216279,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,2462849,72960,33.9268098,-118.1013373,63796,50701,35292,305.854994147306
60216289,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90240,562,2572802,111791,33.9502684,-118.1063383,125282,300000,78348,95.6270994334835
6021629,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90046,323,2603215,0,34.1035086,-118.3749964,135976,114519,85999,544.82182932035
60216299,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90240,562,2158538,69068,33.9642238,-118.1314443,98614,300000,49706,142.821855976132
60216309,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90241,562,2860225,39165,33.95127,-118.1433556,63954,53192,41428,268.856183942797
60216319,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90241,562,2357513,94117,33.9374454,-118.112141,82239,300000,43501,142.1913954762
60216329,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90242,562,1641502,43620,33.9259214,-118.1206401,37345,30689,30217,492.841311835635
60216339,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90242,562,731877,0,33.9440174,-118.156034,67157,51622,55893,455.482674670878
60216349,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90242,562,912886,0,33.9255374,-118.1619504,0,0,0,0.0
60216359,6,California,CA,Alameda,Downey,Alameda city,Track,Track,90242,562,2200112,28087,33.9131473,-118.1275755,86418,79207,34826,90.3889128065911
60216369,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,706344,283,33.9131184,-118.0876278,68924,59196,48416,306.053100614935
60216379,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,1688956,980,33.9087246,-118.07318,53622,55721,26145,233.48848031803
60216389,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,711380,0,33.8913016,-118.0776264,53705,53917,30330,141.861272155398
6021639,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90026,213,1215210,0,34.0881865,-118.2646124,81774,61534,66509,1118.63015396759
60216399,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,1375435,0,33.8985899,-118.0732039,79665,82900,40150,111.959265927049
60216409,6,California,CA,Alameda,Norwalk,Alameda city,Track,Track,90650,562,1309994,0,33.8912102,-118.0911533,63042,300000,45015,211.590729441628
60216419,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,1860204,62560,33.9049648,-118.1205611,86014,300000,51952,104.49477507382
60216429,6,California,CA,Alameda,Paramount,Alameda city,Track,Track,90723,562,733209,0,33.9082352,-118.1471817,69649,57925,54790,197.954885920936
60216439,6,California,CA,Alameda,Paramount,Alameda city,Track,Track,90723,562,603490,0,33.9089742,-118.1644286,56432,44772,44179,655.508945247841
60216449,6,California,CA,Alameda,Paramount,Alameda city,Track,Track,90723,562,1740073,36396,33.8861963,-118.1719652,35587,16583,41613,467.450498926138
60216459,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,1082739,0,33.8990638,-118.1322329,67867,53944,48982,207.758285116225
60216469,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,364478,0,33.8931415,-118.1195565,64960,54441,44097,160.394135474306
60216479,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,659355,0,33.8847475,-118.128584,30810,30462,15872,235.662710967394
60216489,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,842582,0,33.873719,-118.1295305,48235,39338,40890,323.625560693886
6021649,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90031,323,744116,32985,34.0907632,-118.2343586,60908,48717,48908,777.176689008312
60216499,6,California,CA,Alameda,Cerritos,Alameda city,Track,Track,90703,562,3833213,0,33.8767524,-118.0551677,106789,96089,69002,282.314136750194
60216509,6,California,CA,Alameda,Cerritos,Alameda city,Track,Track,90703,562,1321062,0,33.8623389,-118.0548954,84872,83861,53402,263.382949793056
60216519,6,California,CA,Alameda,Cerritos,Alameda city,Track,Track,90703,562,2153693,39478,33.8523009,-118.0931498,93048,81051,65255,271.087368058126
60216529,6,California,CA,Alameda,Artesia,Alameda city,Track,Track,90701,562,1535369,0,33.8693945,-118.0806903,75344,61821,61215,290.885859499327
60216539,6,California,CA,Alameda,Cerritos,Alameda city,Track,Track,90703,562,1262437,25934,33.8430305,-118.0882639,66847,51036,54924,314.120888859854
60216549,6,California,CA,Alameda,Hawaiian Gardens,Alameda city,Track,Track,90716,562,1065760,36623,33.8200771,-118.0728449,115804,96094,80111,177.513532021996
60216559,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,777431,0,33.8646532,-118.1294697,91900,74458,70657,129.757524868952
60216569,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,1664712,0,33.8794113,-118.1785185,63240,52217,48936,174.81981344518
60216579,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,1159463,44355,33.8678186,-118.1916933,62118,48503,52620,299.457847940014
60216589,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,570677,0,33.8778668,-118.2044859,58208,35441,57105,175.560510554377
6021659,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90031,213,395192,0,34.0762204,-118.211907,43407,33674,33233,854.995943142239
60216599,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,1997821,0,33.8674703,-118.166802,59646,300000,36202,353.890611455908
60216609,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,734714,0,33.8571712,-118.1623213,56499,61096,36315,318.016624023281
60216619,6,California,CA,Alameda,Bellflower,Alameda city,Track,Track,90706,562,2392608,705,33.8533032,-118.1353409,84349,59951,63493,206.158578258272
60216629,6,California,CA,Alameda,Lakewood,Alameda city,Track,Track,90713,562,1055804,0,33.8532314,-118.1210795,89235,75940,67928,128.025752350817
60216639,6,California,CA,Alameda,Lakewood,Alameda city,Track,Track,90713,562,1323726,0,33.8432785,-118.1162992,113013,111634,67769,130.559170894331
60216649,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90808,562,2613753,0,33.8395918,-118.1336246,112915,300000,81184,135.725342793915
60216659,6,California,CA,Alameda,Lakewood,Alameda city,Track,Track,90712,562,2150007,7783,33.8351031,-118.1600342,109386,99591,61244,118.390477625031
60216669,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90807,562,908989,0,33.8481676,-118.1705772,75146,77305,43718,222.115855712505
60216679,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90805,562,397479,0,33.8493201,-118.191734,34403,22682,30307,407.422720307134
60216689,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90807,562,1944970,0,33.8319177,-118.1773895,77148,300000,64881,377.324984587886
6021669,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90032,323,872774,0,34.0882238,-118.1878083,61673,44022,55333,653.670464275538
60216699,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90807,562,676132,113158,33.8224328,-118.2032005,117116,116596,55180,76.6902595813065
60216709,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90810,562,816036,0,33.8220235,-118.221586,62912,53894,38273,264.455808169536
60216719,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90810,562,1223342,49301,33.8071157,-118.2140846,125139,300000,52399,50.3935177053025
60216729,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90813,562,324505,0,33.793484,-118.1915444,37187,24828,35563,411.355873250291
60216739,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90806,562,601726,0,33.8006191,-118.1853182,52087,37827,44889,494.183559400382
60216749,6,California,CA,Alameda,Signal Hill,Alameda city,Track,Track,90755,562,2961722,0,33.8016982,-118.1691428,48159,36506,43395,430.279777412636
60216759,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90808,562,3707250,1760,33.8262896,-118.1316155,78306,300000,47558,148.759522767601
60216769,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90808,562,1534012,0,33.8242122,-118.0984125,103233,99727,67181,142.152849841867
60216779,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90808,562,1829547,9607,33.8138403,-118.122827,96856,94077,54741,192.051507026108
60216789,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90815,562,2450925,30093,33.7994363,-118.118082,77323,63316,42598,128.156891723465
6021679,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90033,323,657447,0,34.059079,-118.1964766,33959,22241,37712,1003.60188529914
60216799,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90815,562,3331253,69240,33.8050344,-118.102337,104886,91385,68814,182.48847728204
60216809,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90815,562,1108063,0,33.7834929,-118.1274859,141949,127738,87601,103.259034617902
60216819,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90815,562,946902,0,33.7947006,-118.1471208,82402,69428,51864,259.222103689861
60216829,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90804,562,482518,0,33.7861934,-118.1534873,56802,39139,45798,565.883322542877
60216839,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90813,562,648066,0,33.7862258,-118.1850264,36496,24467,37062,396.185899618233
60216849,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90802,562,320941,0,33.778962,-118.197207,41231,28386,39205,566.647111256702
60216859,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90813,562,350515,0,33.7723157,-118.1952012,39708,28410,35257,634.713522078198
60216869,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90813,562,548534,0,33.7789685,-118.1886964,64587,41880,65064,316.118514664916
60216879,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90813,562,324541,0,33.7789729,-118.1698152,46698,31184,46359,471.520432607134
60216889,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90802,562,430252,31074,33.7665662,-118.1799258,41783,27193,48240,387.750723828058
6021689,6,California,CA,Alameda,Los Angeles,Alameda city,Track,Track,90023,323,263402,0,34.0338905,-118.201168,46022,37660,34312,520.817715012065
60216899,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90814,562,514751,0,33.7715757,-118.1642818,46423,47193,41724,217.279293825439
602169,6,California,CA,Alameda,Alameda,Alameda city,Track,Track,94501,510,624197,383522,37.7601324,-122.2593887,85175,68809,69279,708.287057110938
60216909,6,California,CA,Alameda,Long Beach,Alameda city,Track,Track,90804,562,366088,0,33.7771513,-118.157318,54634,47776,42967,393.954354729831
